"id","text","target","s. target","s. others","s. society","is_tweet","is_headline","split"
"3481","Las ganancias de Microsoft crecen un 21% en su primer trimestre, hasta 9.600 millones","Las ganancias de Microsoft","pos","neu","neu","False","True","test"
"3482","Wall Street consigue el rebote gracias a un dato de empleo más débil de lo esperado","Wall Street","pos","pos","pos","False","True","test"
"3483","Calviño quiere aumentar el escaso 7% de pymes que trabajan con Inteligencia Artificial","Calviño","pos","pos","neu","False","True","test"
"3484","La Inspección de Trabajo ya sanciona a pymes por el control horario","La Inspección de Trabajo","pos","neg","neu","False","True","test"
"3485","Hyundai y Uber desarrollarán de forma conjunta un servicio de taxi aéreo","Hyundai y Uber","pos","pos","pos","False","True","test"
"3486","Victoria's Secret y un radical cambio de estrategia que parece inminente","Victoria's Secret","neu","neu","neu","False","True","test"
"3487","Unicaja permitirá recuperar el 75% de los bonos de Banco CEISS","Unicaja","pos","pos","pos","False","True","test"
"3488","Three Gorges cierra la compra de las renovables de los Masaveu","Three Gorges","pos","neu","neu","False","True","test"
"3489","Las empresas de consumo, sobre la subida de costes: ""pone en peligro el empleo y desincentiva la inversión""","subida de costes","neg","neg","neg","False","True","test"
"3490","La negociación del salario mínimo se retrasa por la falta de apoyos para la reforma laboral","negociación del salario mínimo","neg","neu","neg","False","True","test"
"3491","Trabajo ha impuesto sanciones por más de 1.530 millones desde la entrada en vigor del control horario","Trabajo","pos","neg","neg","False","True","test"
"3492","Banco Santander llevará su modelo de oficina 'Work Café' a Barcelona a finales de febrero","Banco Santander","pos","neu","neu","False","True","test"
"3493","Ninguna universidad española entre las 200 mejores del mundo","universidad española","neg","neu","neu","False","True","test"
"3494","La selección del consejo, clave para mejorar el gobierno corporativo","selección del consejo","pos","pos","neu","False","True","test"
"3495","El Fondo de Garantía de Depósitos, en mínimos tras el desbloqueo de ayudas pendientes a la banca","Fondo de Garantía de Depósitos","neg","neg","neg","False","True","test"
"3496","Los transportistas ya tienen una “app” para localizar áreas de servicio en pleno estado de alarma","Los transportistas","pos","pos","pos","False","True","test"
"3497","El precio de la vivienda tocará fondo en 2016","precio de la vivienda","neg","pos","pos","False","True","test"
"3498","El teléfono se consolida como medio de pago","El teléfono","pos","pos","pos","False","True","test"
"3499","Carrefour y Glovo se alían en Francia, España, Italia y Argentina","Carrefour","pos","neu","neu","False","True","test"
"3500","Inditex es optimista ante el cierre de su ejercicio","Inditex","pos","neu","pos","False","True","test"
"3501","El Defensor del Pueblo censura el cobro de determinadas comisiones bancarias","El Defensor del Pueblo","pos","neu","pos","False","True","test"
"3502","Estas son las 10 familias más ricas del mundo","familias más ricas","pos","neu","neu","False","True","test"
"3503","La justicia de EEUU acusa a la FIFA de aceptar sobornos","FIFA","neg","neu","pos","False","True","test"
"3504","El Gobierno se compromete a subir las pensiones conforme al IPC y no habrá compensaciones por inflación negativa","El Gobierno","pos","neu","pos","False","True","test"
"3505","Los grandes valores más baratos de Europa incluyen a Banco Santander y BBVA","Banco Santander","pos","neu","neu","False","True","test"
"3506","Citadel aumenta su participación en Dia hasta el 1,362%","Citadel","pos","pos","neu","False","True","test"
"3507","Zapatos biodegradables hechos con fibra de plátano ‘made in spain’","Zapatos biodegradables","pos","neu","pos","False","True","test"
"3508","Banco de España afirma que la normalización de la política monetaria del BCE «parece más probable»","Banco de España","pos","pos","pos","False","True","test"
"3509","La firma de hipotecas alcanza niveles prepandemia y el tipo fijo gana adeptos","firma de hipotecas","pos","pos","pos","False","True","test"
"3510","Cataluña aplaza el impuesto de Sucesiones y el de bebidas azucaradas","Cataluña","pos","pos","pos","False","True","test"
"3511","Hacienda se inclina por mantener el golpe fiscal a la vivienda","Hacienda","pos","neu","neu","False","True","test"
"3512","Worktel, la opción para montar su oficina en un hotel","Worktel","pos","pos","neu","False","True","test"
"3513","RSC.- Fundación 'Integra' pide ""concienciación ""a los responsables de RRHH de las empresas en los procesos de selección","Fundación 'Integra'","pos","pos","pos","False","True","test"
"3514","El negocio de Nutreco crece un 7,7% gracias al tirón de la alimentación animal","El negocio de Nutreco","pos","neu","neu","False","True","test"
"3515","Los inspectores de Trabajo preparan huelga en marzo ante el “abandono” de Díaz y Montero","inspectores de Trabajo","neg","neg","neu","False","True","test"
"3516","Amazon duplicará plantilla en España con la creación de 1.600 empleos en 2018","Amazon","pos","neu","pos","False","True","test"
"3517","México financiará programas sociales para comunidades rurales de Cuba","México","pos","neu","pos","False","True","test"
"3518","El precio de la vivienda sube el 6,2% en 2017, el mayor avance en diez años","precio de la vivienda","pos","neu","neg","False","True","test"
"3519","Smash abre un ‘flagship’ en el centro de Barcelona y frena su crecimiento en España","Smash","neg","neu","neu","False","True","test"
"3520","Telefónica cierra la compra del 22% de Canal+ a Mediaset","Telefónica","pos","neg","neu","False","True","test"
"3521","Lecciones de márketing de Eastwood o Hitchcock","Lecciones de márketing","pos","neu","neu","False","True","test"
"3522","Los viajes del Imserso se activarán en 20 días tras ser adjudicados definitivamente","Los viajes del Imserso","pos","pos","pos","False","True","test"
"3523","Total participará en la mayor central solar fotovoltaica de Catar","Total","pos","neu","pos","False","True","test"
"3524","Grecia pide 3.000 millones al Banco Mundial para crear 300.000 empleos","Grecia","neg","neg","neg","False","True","test"
"3525","Vento desembarca en Vigo e integra Paseo de Alfonso","Vento","pos","neu","pos","False","True","test"
"3526","Sanidad contradice a Comercio y prohíbe las rebajas por posibles aglomeraciones","las rebajas","neg","neg","neg","False","True","test"
"3527","Primark abre la tienda más grande de Cataluña en Tarragona","Primark","pos","neu","pos","False","True","test"
"3528","Los cuatro fondos de Bolsa que ganan más del 27%","fondos de Bolsa","pos","neu","neu","False","True","test"
"3529","La insurtech chilena Betterfly levanta 125M$ y se convierte en unicornio","insurtech chilena Betterfly","pos","neu","neu","False","True","test"
"3530","La industria de la conserva de pescado se queda sin aceite de girasol","La industria de la conserva de pescado","neg","neu","neg","False","True","test"
"3531","Bélgica levanta el veto al acuerdo comercial con Canadá","Bélgica","pos","pos","pos","False","True","test"
"3532","Aragón sigue fortaleciendo sus relaciones comerciales con Yiwu","Aragón","pos","neu","neu","False","True","test"
"3533","El Tesoro coloca 1.843 millones en letras y sigue profundizando en los tipos negativos","El Tesoro","pos","pos","pos","False","True","test"
"3534","AMLO ordena investigación por corrupción en PF; revela compra a sobreprecio","AMLO","neg","neu","neg","False","True","test"
"3535","Más madera: el Grupo Tojeiro estudia su entrada en la fábrica de fibras textiles de Altri","el Grupo Tojeiro","pos","neu","neu","False","True","test"
"3536","LinkedIn: nuestra carta de presentación","LinkedIn","neu","neu","neu","False","True","test"
"3537","El incremento se eleva un 8,6% respecto al mismo periodo del ejercicio anterior.","El incremento","pos","neu","neu","False","True","test"
"3538","Rajoy no quiere subir el IVA y desea reducir el Impuesto sobre la Renta","Rajoy","pos","pos","pos","False","True","test"
"3539","Apertura alcista a la espera de PMIs finales. Energías Renovables","Apertura alcista","pos","pos","pos","False","True","test"
"3540","La inflación oficial de Argentina está por encima del 50% y el Gobierno insiste en intervenir la industria alimentaria.","inflación oficial de Argentina","neg","neg","neg","False","True","test"
"3541","El paro, camino de los seis millones","El paro","neg","neg","neg","False","True","test"
"3542","Sacyr batalla en el Tribunal Supremo contra la concesión del aeropuerto de Corvera a Aena","Sacyr","neg","neu","neu","False","True","test"
"3543","Competencia da el visto bueno al nuevo sistema de cálculo de honorarios del ICAB","Competencia","pos","pos","pos","False","True","test"
"3544","La moda se concentra en España: nacen cinco nuevas grandes empresas en un año","La moda","pos","pos","pos","False","True","test"
"3545","Dónde invertir en bolsa este viernes: Cellnex, Endesa, Indra y Siemens Gamesa","bolsa","neu","neu","neu","False","True","test"
"3546","Las exportaciones de alimentos y bebidas crecen a doble dígito en 2021 y superan los 35.000 millones de euros","exportaciones de alimentos y bebidas","pos","neu","pos","False","True","test"
"3547","Maroto prevé «meses duros» pero confía en recuperar el turismo antes del verano","Maroto","neg","neg","neg","False","True","test"
"3548","Los gigantes desafían a los negacionistas de las 'cripto' a golpe de talonario","Los gigantes","pos","neg","neu","False","True","test"
"3549","Colonial reduce sus pérdidas hasta los 369,2 millones","Colonial","pos","neu","neu","False","True","test"
"3550","Starbucks protagoniza megacontagio de COVID-19","Starbucks","neg","neu","neg","False","True","test"
"3551","Fondos cotizados para cada perfil inversor","Fondos cotizados","neu","neu","neu","False","True","test"
"3552","Con una tímida suba de tasa, el BCRA se acercó a la inflación","el BCRA","neg","neg","neg","False","True","test"
"3553","Huawei lo apuesta todo a la fotografía con sus nuevos smartphones","Huawei","pos","neu","pos","False","True","test"
"3554","Unicaja negocia con inversor la venta de un 20% del grupo","Unicaja","pos","pos","neu","False","True","test"
"3555","La estadounidense Talos Partners adquiere el 4,5% de Prisa","Talos Partners","pos","neu","neu","False","True","test"
"3556","Japón aguanta en verde pese a que su PIB será negativo este año","Japón","pos","pos","pos","False","True","test"
"3557","Los taxistas se trasladan al centro de Madrid en su séptimo día de huelga","Los taxistas","neg","neu","neg","False","True","test"
"3558","Banxico: De la quiebra en el ‘error de diciembre’ a acumular 202 mil mdd en 27 años","Banxico","pos","neu","neu","False","True","test"
"3559","CCOO convoca paro en el centro de Amazon en San Fernando el 18 de mayo","centro de Amazon","neg","neu","neg","False","True","test"
"3560","Las microempresas gallegas se lanzan al universo digital para crecer a nivel internacional","microempresas gallegas","pos","neu","pos","False","True","test"
"3561","Botín sostiene que una reforma fiscal ""bien hecha"" es fundamental para aumentar competitividad y mejorar paro","reforma fiscal","pos","pos","pos","False","True","test"
"3562","Deezer quiere ganarle a Spotify en la guerra de los podcast, y elige a TV Azteca como aliada","Deezer","pos","pos","pos","False","True","test"
"3563","Regulador de comercio de EU revisará acuerdo entre Microsoft y Activision","Regulador de comercio de EU","neu","neu","neu","False","True","test"
"3564","Renta Corporación culmina la ampliación que ha convertido a Sareb en accionista","Renta Corporación","pos","neu","neu","False","True","test"
"3565","Santander, ACS, Enagás, Aedas y Prosegur, en la lista de acciones 'value' de Goldman Sachs","Santander","pos","pos","neu","False","True","test"
"3566","Propietarios y promotores rechazan la paralización de los desahucios","Propietarios y promotores","neg","neu","neg","False","True","test"
"3567","El FMI insta a China a acelerar las reformas para consolidar su crecimiento","El FMI","pos","neu","neu","False","True","test"
"3568","Las cofradías ultiman una lluvia de alegaciones contra los dos parques eólicos marinos de Iberdrola en Galicia","Las cofradías","neg","neg","neu","False","True","test"
"3569","Banco Provincia recibió pedidos de préstamos por más de 80.000 millones de pesos","Banco Provincia","pos","neu","neu","False","True","test"
"3570","El asistente oficial de Hacienda cuyas soluciones podrás descargar en PDF","asistente oficial de Hacienda","pos","pos","pos","False","True","test"
"3571","Madrid tiene unos 400 proyectos residenciales que sumarán 13.800 viviendas","Madrid","pos","pos","pos","False","True","test"
"3572","inbestMe vuelve a bajar sus comisiones","inbestMe","pos","pos","pos","False","True","test"
"3573","Línea Directa: dividendo a la vista y potencial del 37%","Línea Directa","pos","neu","neu","False","True","test"
"3574","Preguntas y respuestas sobre el ingreso mínimo vital","ingreso mínimo vital","neu","neu","neu","False","True","test"
"3575","Socio de Elon Musk afirma que con Neuralink se puede crear un Jurassic Park real","Neuralink","pos","neu","pos","False","True","test"
"3576","Cómo actuará el mercado en el segundo semestre","el mercado","neu","neu","neu","False","True","test"
"3577","Rato atisba un alto riesgo por el crudo","crudo","neg","neg","neg","False","True","test"
"3578","Amazon triplicó sus ganancias en 2018 hasta alcanzar los 10.073 millones","Amazon","pos","neu","neu","False","True","test"
"3579","Hacienda tiene un mes para convocar las dos reuniones obligatorias con las CCAA","Hacienda","pos","neu","pos","False","True","test"
"3580","DLA Piper ficha al ex director mundial de Linklaters, Anthony Angel","DLA Piper","pos","neu","neu","False","True","test"
"3581","El Gobierno destaca el ejemplo de reconversión de Chocolates Trapa","Chocolates Trapa","pos","neu","neu","False","True","test"
"3582","FCC relanza su negocio de concesiones tras vender Globalvia","FCC","pos","neu","neu","False","True","test"
"3583","Los ayuntamientos reclaman el rescate del Estado cuando no puedan pagar la nómina","Los ayuntamientos","pos","neu","neu","False","True","test"
"3584","Iberdrola inicia este lunes su gran planta fotovoltaica en Usagre (Badajoz)","Iberdrola","pos","neu","pos","False","True","test"
"3585","Los acreedores de Reyal Urbis tienen un mes a partir de hoy para comunicar sus créditos","acreedores de Reyal Urbis","neg","neu","neu","False","True","test"
"3586","La reforma eléctrica pone en riesgo la inversión y los bolsillos de las familias: expertas","La reforma eléctrica","neg","neg","neg","False","True","test"
"3587","Bankia concede 388 millones de préstamos ICO en el primer semestre","Bankia","pos","neu","neu","False","True","test"
"3588","Boeing eleva un 19% el beneficio y mejora su previsión anual","Boeing","pos","neu","neu","False","True","test"
"3589","Eurofinsa se adjudica su segundo contrato de obras en Paraguay por 28,5 millones de dólares","Eurofinsa","pos","neu","neu","False","True","test"
"3590","NetApp busca robar a IBM segundo puesto en almacén de datos en España en 2020","NetApp","pos","neu","neu","False","True","test"
"3591","Gobierno sí, pero gobernabilidad...","Gobierno","pos","neu","neu","False","True","test"
"3592","Montilla: el Gobierno ni alienta ni impide la negociación entre Gas Natural y Endesa","el Gobierno","pos","neu","neu","False","True","test"
"3593","BBVA vende su filial en los Estados Unidos por 11.600 millones de dólares","BBVA","pos","neu","neu","False","True","test"
"3594","Los proyectos incluyen la construcción de embalses para grandes bombeos, el aprovechamientos de minas y la instalación de hidrotornillos","Los proyectos","pos","pos","pos","False","True","test"
"3595","La cadena de supermercados valenciana vende 5.000 unidades al día de este producto","cadena de supermercados valenciana","pos","neu","neu","False","True","test"
"3596","Santander planta cara a los gigantes de Wall Street","Santander","pos","neu","neu","False","True","test"
"3597","Álvarez advierte de que una ""disrupción"" del mercado hipotecario perjudicará a clientes y bancos","""disrupción"" del mercado hipotecario","neg","neg","neg","False","True","test"
"3598","Los inversores fuerzan la salida del CEO de Rio Tinto tras la destrucción de yacimientos aborígenes","Los inversores","pos","neu","neg","False","True","test"
"3599","Greenpower prevé duplicar sus ventas hasta 30 millones","Greenpower","pos","neu","neu","False","True","test"
"3600","Xunta y sindicatos pedirán la reactivación de la mesa industrial de Alcoa","mesa industrial de Alcoa","pos","neu","neu","False","True","test"
"3601","Prisa recorta un 20% el sueldo del consejo de administración","Prisa","neg","neu","pos","False","True","test"
"3602","Renfe y Adif se preparan para una nueva jornada de paros parciales","Renfe","neg","neu","neg","False","True","test"
"3603","El Ibex celebra que la UE seguirá ayudando a los periféricos","El Ibex","pos","pos","pos","False","True","test"
"3604","Wikipedia lanzará su versión de pago para empresas a final de año","Wikipedia","pos","pos","neu","False","True","test"
"3605","Juan Roig se hace con el cien por cien de Sothis","Juan Roig","pos","neu","neu","False","True","test"
"3606","Ferrovial logra ratificar el ráting 'investment grade' de S&P","Ferrovial","pos","neu","neu","False","True","test"
"3607","Funcas publica 'Las desigualdades económicas en España: realidades y percepciones'","desigualdades económicas en España","neg","pos","neg","False","True","test"
"3608","La Bolsa de Sao Paulo abre con un avance del 0,46 % en primeras operaciones","La Bolsa de Sao Paulo","pos","pos","pos","False","True","test"
"3609","Manzano pide a los extremeños que ""remen en la misma dirección"" y confíen en el ""proyecto integrador"" de Monago","Manzano","pos","neu","pos","False","True","test"
"3610","COMUNICADO: Iniciativa de la ESA para apoyar a las PYMES en el sector de las Telecomunicaciones por Satélite","ESA","pos","pos","pos","False","True","test"
"3611","ACS reduce su beneficio un 77,3% por menores extraordinarios","ACS","neg","neu","neu","False","True","test"
"3612","La banca puede convertirse en el sector con mayor rentabilidad por dividendo","La banca","pos","pos","neu","False","True","test"
"3613","El IBEX (-0,9%) transita en rojo por un miércoles santo que deja pérdidas en resto de Bolsas europeas","El IBEX","neg","neg","neg","False","True","test"
"3614","El 59% del capital de Ferrovial elige cobrar el dividendo en nuevas acciones","Ferrovial","pos","neu","neu","False","True","test"
"3615","Coca-Cola European Partners gana un 54,5% menos en 2020","Coca-Cola European Partners","neg","neu","neu","False","True","test"
"3616","Citadel se suma al fondo AllianceBernstein en su presión bajista contra Enagás","Citadel","pos","neu","neu","False","True","test"
"3617","Qué hay en las reservas del BCRA y por qué conseguir un dólar es una odisea","reservas del BCRA","neu","neu","neu","False","True","test"
"3618","CaixaBank no ve corrección en las Bolsas y apuesta por una ""moderación"" en 2022","CaixaBank","neg","neg","neg","False","True","test"
"3619","El Puente Aéreo de Iberia desactiva al AVE","Puente Aéreo de Iberia","pos","neg","pos","False","True","test"
"3620","Rajoy cifra en el 3,2% el crecimiento de España durante 2015","Rajoy","pos","pos","pos","False","True","test"
"3621","Algora inicia una campaña para que el nuevo Seat lleve su nombre","Algora","pos","neu","neu","False","True","test"
"3622","OHLA reduce su deuda en 100 millones por la liquidación del tren de Móstoles a Navalcarnero","OHLA","neg","neu","neu","False","True","test"
"3623","La Caixa lidera un crédito de 280 millones para Hutchison en el Puerto","La Caixa","pos","pos","neu","False","True","test"
"3624","HSBC se refuerza con el banquero de inversión Borja Azpilicueta","HSBC","pos","neu","neu","False","True","test"
"3625","Teads Ad Manager: la primera plataforma Cookieless de la open web","Teads Ad Manager","pos","neu","pos","False","True","test"
"3626","Stadler logra el mayor contrato de su historia, de 4.000 millones, con un modelo creado en España","Stadler","pos","neu","neu","False","True","test"
"3627","Un día en el trabajo del futuro","trabajo del futuro","neu","neu","neu","False","True","test"
"3628","Vodafone compra frecuencias en India por 2.300 millones","Vodafone","pos","neu","neu","False","True","test"
"3629","Amazon acaba de lanzarse al negocio del renting en España: así puedes alquilar un Tesla o un BMW desde su web","Amazon","pos","neu","pos","False","True","test"
"3630","Las coberturas menos conocidas de los seguros de coche","coberturas ","neu","neu","neu","False","True","test"
"3631","España se mantiene como el segundo país de la eurozona con mayor tasa de paro","España","neg","neg","neg","False","True","test"
"3632","Liberbank comienza este jueves su andadura en Bolsa con una capitalización de unos 565 millones","Liberbank","pos","neu","neu","False","True","test"
"3633","La digitalización de las pymes: una de las claves para reactivar la economía tras la covid-19","digitalización de las pymes","pos","pos","pos","False","True","test"
"3634","El arte contemporáneo se encarece un 48%, según Artprice","El arte contemporáneo","neg","neu","neg","False","True","test"
"3635","Comunicación integral de marketing en la era digital: retos y desafíos en tiempos de pandemia","Comunicación integral de marketing","pos","neu","neu","False","True","test"
"3636","Fernández de Sousa prestó 5,2 millones a su mujer para llevarlos a China","Fernández de Sousa","neg","neu","neg","False","True","test"
"3637","La Cámara de España pide liquidez y rebajas fiscales para el sector turístico","La Cámara de España","pos","pos","pos","False","True","test"
"3638","Los empleados de Starbucks crean su primer sindicato en EE UU","empleados de Starbucks","pos","neu","neu","False","True","test"
"3639","El recibo de la luz bajaría un 55% en 2050 si se cumpliera la reducción de emisiones","recibo de la luz","pos","pos","pos","False","True","test"
"3640","Recursos para desarrollar el potencial digital de tu pyme","potencial digital de tu pyme","pos","pos","neu","False","True","test"
"3641","La OPEP no recorta producción pese al desplome del precio del petróleo","La OPEP","pos","pos","pos","False","True","test"
"3642","Fiat, a por Opel","Fiat","neu","neu","neu","False","True","test"
"3643","Openbank, nuevo patrocinador oficial del Mutua Madrid Open","Openbank","pos","neu","neu","False","True","test"
"3644","El IBEX 35 vuelve a superar 10.000 puntos por primera vez desde mayo de 2018","El IBEX 35","pos","pos","pos","False","True","test"
"3645","Las MiPyMEs accedieron a créditos por más de $ 43.000 millones","Las MiPyMEs","pos","pos","pos","False","True","test"
"3646","MásMóvil completa el segundo proceso de refinanciación del crédito senior sindicado por 831 millones","MásMóvil","pos","neu","neu","False","True","test"
"3647","El Gobierno, sin índice de precios para limitar los alquileres ni metodología para calcularlo","El Gobierno","neg","neu","neg","False","True","test"
"3648","El líder de Samsung no se libra de los juzgados","El líder de Samsung","neg","neu","neu","False","True","test"
"3649","La OMC en manos de Trump","La OMC","neu","neu","neu","False","True","test"
"3650","Los hoteleros impugnan los pliegos del Imserso por ""lesionar gravemente"" sus intereses","pliegos del Imserso","neg","neg","neu","False","True","test"
"3651","Apuesta por la ecología para crear tu negocio","la ecología","pos","neu","pos","False","True","test"
"3652","Los bufetes fichan a periodistas, ingenieros, psicólogos y químicos","Los bufetes","pos","pos","pos","False","True","test"
"3653","Itaú Unibanco aumentaría control del banco en Chile tras comprar opciones de acciones del grupo Saieh","Itaú Unibanco","pos","neu","neu","False","True","test"
"3654","El Banco de España pide a la banca que use los colchones de capital para los deterioros","Banco de España","pos","neu","pos","False","True","test"
"3655","El Gobierno lanza ayudas por 300 millones para impulsar el turismo tras la quiebra de Thomas Cook","Gobierno","pos","pos","pos","False","True","test"
"3656","“Para triunfar en los negocios sin menoscabar la vida personal, es imprescindible el apoyo familiar”","el apoyo familiar","pos","pos","pos","False","True","test"
"3657","La Audiencia Nacional declara nulo el ERTE de Arcelor Mittal en sus centros en España","ERTE de Arcelor Mittal","neg","neu","pos","False","True","test"
"3658","Fiat Chrysler gana 2.700 millones en 2019, un 19% menos interanual","Fiat Chrysler","neg","neu","neu","False","True","test"
"3659","Zaragoza acoge la jornada de Jóvenes CEDE ""Talento en crecimiento""","Zaragoza","pos","neu","pos","False","True","test"
"3660","Xiaomi distribuye la OTA que soluciona la vulnerabilidad presente en los patinetes Mi Electric Scooter","Xiaomi","pos","pos","pos","False","True","test"
"3661","Expansión explica las novedades de la contratación administrativa","Expansión","pos","neu","pos","False","True","test"
"3662","El Aeropuerto de Badajoz, entre los cuatro que mejoraron sus cifras de viajeros hasta marzo","Aeropuerto de Badajoz","pos","neu","pos","False","True","test"
"3663","Las empresas con pérdidas previstas ""transitorias"" podrán acogerse al despido objetivo en los ERE","empresas con pérdidas previstas ""transitorias""","pos","neu","neg","False","True","test"
"3664","Ministro de Finanzas alemán propone nuevas prospecciones en Mar del Norte","Ministro de Finanzas alemán","pos","pos","pos","False","True","test"
"3665","Beneficio Anses para comprar con 10% de descuento: amplían la llegada del programa en Moreno","Beneficio Anses","pos","neu","pos","False","True","test"
"3666","La Bolsa de Hong Kong baja un 0,51 % a media sesión","Bolsa de Hong Kong","neg","neg","neg","False","True","test"
"3667","Carrefour pone en marcha una iniciativa social para adquirir vehículos adaptados a favor de menores con discapacidad","Carrefour","pos","pos","pos","False","True","test"
"3668","Uber y Waymo llegan a un acuerdo para cerrar la disputa sobre coches autónomos","Uber y Waymo","pos","neu","neu","False","True","test"
"3669","Sólo el 6,7 % de los trabajadores más cualificados está parado","trabajadores más cualificados","pos","pos","pos","False","True","test"
"3670","ETL lanza Medvision para el colectivo médico","Medvision","pos","neu","pos","False","True","test"
"3671","Los Charts de Hódar: Acciona, CIE Automotive y Telefónica","Charts de Hódar","neu","neu","neu","False","True","test"
"3672","La cartera de cuero de Lidl por 12,99 euros que se agota en horas","Lidl","pos","neg","pos","False","True","test"
"3673","Jordi Gual: ""La situación ha empeorado, pero no necesitamos modificar los objetivos del plan estratégico""","Jordi Gual","neg","neu","neu","False","True","test"
"3674","La apuesta de la NFL por la globalización","la NFL","pos","neu","neu","False","True","test"
"3675","Se duplican los accidentes laborales mortales en Euskadi, con once fallecidos hasta marzo","accidentes laborales mortales","neg","neg","neg","False","True","test"
"3676","De Guindos: ""España será lo más importante para PSA""","De Guindos","pos","pos","pos","False","True","test"
"3677","Pandemia golpea recaudación del impuesto de bienes inmuebles y aumenta morosidad","Pandemia","neg","neg","neg","False","True","test"
"3678","El Ibex salva los 8.400 puntos gracias al giro alcista en Wall Street","Ibex","pos","pos","pos","False","True","test"
"3679","Las oficinas de Consumo en Aragón realizaron 76.000 atenciones en 2019","oficinas de Consumo en Aragón","pos","neu","pos","False","True","test"
"3680","Nestlé, Heineken y P&G fueron las marcas que más innovación llevaron a los supermercados en 2020","Nestlé","pos","neu","pos","False","True","test"
"3681","Mirakl capta 472 millones para expandir el negocio de los 'marketplace'","Mirakl","pos","pos","pos","False","True","test"
"3682","Sorigué crece con la sostenibilidad en el centro de su negocio","Sorigué","pos","neu","pos","False","True","test"
"3683","Igualada reinventa su industria de la moda: tricot para el ‘fast fashion’ y piel para el lujo","Igualada","pos","pos","pos","False","True","test"
"3684","Estados Unidos y China lideran la lista de superordenadores más potentes del mundo","Estados Unidos","pos","neu","neu","False","True","test"
"3685","Los activistas marroquíes reducen el bloqueo de suministros a Melilla tras llegar a un acuerdo con los comerciantes","Los activistas marroquíes","pos","pos","pos","False","True","test"
"3686","Cospedal afirma que España ""ya es fiable"" y que los Presupuestos apuestan por mantener servicios sociales","España","pos","pos","pos","False","True","test"
"3687","Evolución y crecimiento del e-commerce en México","e-commerce en México","pos","neu","neu","False","True","test"
"3688","Peligroso atasco en los fondos que invierten en renovables","fondos que invierten en renovables","neg","neu","neg","False","True","test"
"3689","El Ibex-35 se marea con el BCE, la investidura fallida y los resultados y pierde los 9.300 puntos","Ibex-35","neg","neg","neg","False","True","test"
"3690","Gimeno dice que los cambios del ICA entrarán en vigor una vez se apruebe por ley","cambios del ICA","neu","neu","neu","False","True","test"
"3691","Bankia desconvoca el consejo de administración previsto para el miércoles","Bankia","neg","neu","neu","False","True","test"
"3692","PwC deja como mentirosos a Torres y el BBVA respecto al 'forensic' sobre Villarejo","PwC","pos","neg","neu","False","True","test"
"3693","PNV y PSE consideran innecesario un banco público para promover el arraigo empresarial","un banco público","neg","neg","neu","False","True","test"
"3694","No habrá fondos europeos en 2022 sin reforma laboral","fondos europeos","neg","neg","neg","False","True","test"
"3695","Banco Sabadell cocina un incremento del dividendo","Banco Sabadell","pos","pos","pos","False","True","test"
"3696","Gibraltar, de paraíso fiscal a centro de negociación de criptomonedas","Gibraltar","pos","pos","pos","False","True","test"
"3697","Declarado nulo el despido de un trabajador que criticó a la empresa en un correo electrónico: ""se vulneró su derecho a la libertad de expresión""","despido de un trabajador","pos","neu","pos","False","True","test"
"3698","Las horas perdidas por huelga descendieron un 43,9% en febrero, según CEOE","horas perdidas por huelga","pos","pos","pos","False","True","test"
"3699","XTB: «Telefónica buscará los 8,5 euros si supera los 8,06 euros»","Telefónica","pos","neu","neu","False","True","test"
"3700","Tirado quiere dejar la presidencia de Bancaja ""lo antes posible""","Tirado","neg","neu","neu","False","True","test"
"3701","Videojuegos, importante sector para el marketing y la creatividad","Videojuegos","pos","pos","neu","False","True","test"
"3702","La deuda pública española crece en el último año más de un 9%","deuda pública española","neg","neg","neg","False","True","test"
"3703","Openbank abarata la hipoteca fija a los clientes más diligentes","Openbank","pos","neu","pos","False","True","test"
"3704","Calviño lleva al BCE y a la JUR la necesidad de “minimizar” la pérdida de empleo en la banca","Calviño","pos","neu","pos","False","True","test"
"3705","China estrena mañana la conexión entre las bolsas de Hong Kong y Shenzhen","China","pos","pos","neu","False","True","test"
"3706","Salesforce acaba de cerrar un acuerdo para comprar Tableau por 13.880 millones de euros en acciones","Salesforce","pos","neu","neu","False","True","test"
"3707","Los consejos de Bruselas: ajuste fiscal más allá de 2016 y más reforma laboral","consejos de Bruselas","pos","pos","pos","False","True","test"
"3708","La compraventa de viviendas repunta un 22% en el primer trimestre","compraventa de viviendas","pos","pos","pos","False","True","test"
"3709","Extremadura tiene ""cada vez menos esperanzas"" en que el reparto del déficit sea igualitario","reparto del déficit","neg","neg","neg","False","True","test"
"3710","Confianza en Draghi y desconfianza en los mercados","Draghi","pos","neu","neu","False","True","test"
"3711","El Gobierno de Aragón resuelve casi mil becas para universitarios aragoneses","Gobierno de Aragón","pos","neu","pos","False","True","test"
"3712","EDP Renováveis vende unos activos eólicos en Portugal a China Three Gorges por 242 millones","EDP Renováveis","pos","pos","neu","False","True","test"
"3713","Standard & Poor's rebaja la calificación de la deuda irlandesa","Standard & Poor's","pos","pos","pos","False","True","test"
"3714","Best Buy se desploma un 14% en bolsa con la caída inesperada de su beneficio","Best Buy","neg","neu","neu","False","True","test"
"3715","El Gobierno aprueba hoy bajar el IVA de las mascarillas al 4% y ampliar los avales del ICO","El Gobierno","pos","neu","pos","False","True","test"
